dateSold,propertyType,lotAreaValue,address,zestimate,imgSrc,price,detailUrl,bedrooms,contingentListingType,longitude,latitude,listingStatus,zpid,rentZestimate,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,hasImage,built_year,variableData.text,variableData.type,listingSubType.is_FSBA,unit,variableData,listingSubType.is_forAuction,listingSubType.is_openHouse,listingSubType.is_bankOwned,zip,city,year
1704700800000,TOWNHOUSE,2047.0,"29481 Riviera Ct, San Juan Capistrano, CA 92675",665900.0,https://photos.zillowstatic.com/fp/29612de97cd53d811f6f17f069115c36-p_e.jpg,635000,/homedetails/29481-Riviera-Ct-San-Juan-Capistrano-CA-92675/25563229_zpid/,2,,-117.67066,33.534527,RECENTLY_SOLD,25563229,3200,97,1.0,1092,USA,USD,sqft,True,1970s,Sold 01/08/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1704700800000,SINGLE_FAMILY,2015.0,"32155 Via Barrida, San Juan Capistrano, CA 92675",943800.0,https://photos.zillowstatic.com/fp/42d5b773a55c9873bded29ae50a7f50c-p_e.jpg,900000,/homedetails/32155-Via-Barrida-San-Juan-Capistrano-CA-92675/25578217_zpid/,3,,-117.652336,33.495827,RECENTLY_SOLD,25578217,4329,97,2.0,1736,USA,USD,sqft,True,1970s,Sold 01/08/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1704441600000,SINGLE_FAMILY,7200.0,"33241 Via Mayor, San Juan Capistrano, CA 92675",1207400.0,https://photos.zillowstatic.com/fp/4531916e25dea65bf7f8fe6d1d86d82b-p_e.jpg,1150000,/homedetails/33241-Via-Mayor-San-Juan-Capistrano-CA-92675/25579531_zpid/,3,,-117.67992,33.480183,RECENTLY_SOLD,25579531,5058,100,2.0,1540,USA,USD,sqft,True,1970s,Sold 01/05/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1704355200000,SINGLE_FAMILY,1380.0,"33092 Halfmoon Ct, San Juan Capistrano, CA 92675",1038800.0,https://photos.zillowstatic.com/fp/4c44105b3a793c00e9030d4f02347c22-p_e.jpg,989000,/homedetails/33092-Halfmoon-Ct-San-Juan-Capistrano-CA-92675/25579600_zpid/,3,,-117.68102,33.48237,RECENTLY_SOLD,25579600,4632,101,2.0,1556,USA,USD,sqft,True,1970s,Sold 01/04/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1704268800000,SINGLE_FAMILY,1380.0,"33096 Tradewind Ct, San Juan Capistrano, CA 92675",1025000.0,https://photos.zillowstatic.com/fp/b307cfab8a9a1895cba986a9d2e0a5dc-p_e.jpg,975000,/homedetails/33096-Tradewind-Ct-San-Juan-Capistrano-CA-92675/25579587_zpid/,3,,-117.68173,33.482235,RECENTLY_SOLD,25579587,4588,102,2.0,1567,USA,USD,sqft,True,1970s,Sold 01/03/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1704182400000,CONDO,,"32045 Paseo Carolina #27, San Juan Capistrano, CA 92675",941900.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.49605178833008,-117.6704330444336&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=W1xSqvzCmkK8BovnkVrJ92hlmnc=",896000,/homedetails/32045-Paseo-Carolina-27-San-Juan-Capistrano-CA-92675/25679012_zpid/,2,,-117.67043,33.49605,RECENTLY_SOLD,25679012,2727,103,1.0,834,USA,USD,,,1970s,Sold 01/02/2024,RECENTLY_SOLD,,# 27,,,,,92675,San Juan Capistrano,2024
1703577600000,SINGLE_FAMILY,2240.0,"25731 Paseo Colonial, San Juan Capistrano, CA 92675",933700.0,https://photos.zillowstatic.com/fp/03a9e182772fe4537590b7803d2fd3c4-p_e.jpg,910000,/homedetails/25731-Paseo-Colonial-San-Juan-Capistrano-CA-92675/25579148_zpid/,3,,-117.681076,33.48541,RECENTLY_SOLD,25579148,4259,110,2.0,1210,USA,USD,sqft,True,1970s,Sold 12/26/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
1703145600000,SINGLE_FAMILY,7194.0,"25552 Via Solis, San Juan Capistrano, CA 92675",1403000.0,https://photos.zillowstatic.com/fp/3e8ab039fe703d08cc480d823c299606-p_e.jpg,1330000,/homedetails/25552-Via-Solis-San-Juan-Capistrano-CA-92675/25579463_zpid/,4,,-117.68192,33.48035,RECENTLY_SOLD,25579463,7817,115,3.0,2669,USA,USD,sqft,True,1970s,Sold 12/21/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
1702886400000,SINGLE_FAMILY,5500.0,"29292 Sonoma Way, San Juan Capistrano, CA 92675",1029700.0,https://photos.zillowstatic.com/fp/fdb3d9786ee3d636bf256bf1212ac999-p_e.jpg,975000,/homedetails/29292-Sonoma-Way-San-Juan-Capistrano-CA-92675/25563514_zpid/,3,,-117.66593,33.53731,RECENTLY_SOLD,25563514,3996,118,2.0,1190,USA,USD,sqft,True,1970s,Sold 12/18/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
1712041200000,CONDO,,"27695 Paseo Clavel #47, San Juan Capistrano, CA 92675",1253400.0,https://photos.zillowstatic.com/fp/0214b86f653c45da3a46aa8b961488bc-p_e.jpg,1250000,/homedetails/27695-Paseo-Clavel-47-San-Juan-Capistrano-CA-92675/25774726_zpid/,2,,-117.647385,33.49807,RECENTLY_SOLD,25774726,3737,12,2.0,1674,USA,USD,,True,1980s,Sold 04/02/2024,RECENTLY_SOLD,,# 47,,,,,92675,San Juan Capistrano,2024
1711695600000,CONDO,,"27507 Via Sequoia, San Juan Capistrano, CA 92675",1080800.0,https://photos.zillowstatic.com/fp/f8293135663b36c8a312c437d7b5027f-p_e.jpg,1075000,/homedetails/27507-Via-Sequoia-San-Juan-Capistrano-CA-92675/25756088_zpid/,2,,-117.65009,33.493927,RECENTLY_SOLD,25756088,3232,16,3.0,1600,USA,USD,,True,1980s,Sold 03/29/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1711436400000,SINGLE_FAMILY,0.36730945821855,"31627 Via Cruzada, San Juan Capistrano, CA 92675",2765100.0,https://photos.zillowstatic.com/fp/a13b88c0842cfb75d38be097ee6217bf-p_e.jpg,2749000,/homedetails/31627-Via-Cruzada-San-Juan-Capistrano-CA-92675/25576849_zpid/,4,,-117.640274,33.503277,RECENTLY_SOLD,25576849,8113,19,4.0,3226,USA,USD,acres,True,1980s,Sold 03/26/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1710745200000,SINGLE_FAMILY,2.4885,"27802 Horseshoe Bnd, San Juan Capistrano, CA 92675",4781600.0,https://photos.zillowstatic.com/fp/d1f86d73811a4f2d322b5fb7fb56f75c-p_e.jpg,4600000,/homedetails/27802-Horseshoe-Bnd-San-Juan-Capistrano-CA-92675/25563741_zpid/,5,,-117.64309,33.523685,RECENTLY_SOLD,25563741,14073,27,6.0,5200,USA,USD,acres,True,1980s,Sold 03/18/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1709539200000,SINGLE_FAMILY,3036.0,"26116 Paseo Marbella, San Juan Capistrano, CA 92675",1012500.0,https://photos.zillowstatic.com/fp/9f1c35f28fba6ab854c7131fcead019d-p_e.jpg,995000,/homedetails/26116-Paseo-Marbella-San-Juan-Capistrano-CA-92675/25578843_zpid/,2,,-117.675156,33.486538,RECENTLY_SOLD,25578843,4500,41,2.0,1362,USA,USD,sqft,True,1980s,Sold 03/04/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1709280000000,SINGLE_FAMILY,10500.0,"31012 Via Mirador, San Juan Capistrano, CA 92675",2595400.0,https://photos.zillowstatic.com/fp/9c0180e3a8e333dbaf6190c283ea2929-p_e.jpg,2546500,/homedetails/31012-Via-Mirador-San-Juan-Capistrano-CA-92675/25564319_zpid/,4,,-117.65822,33.51244,RECENTLY_SOLD,25564319,8287,44,4.0,3505,USA,USD,sqft,True,1980s,Sold 03/01/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1709280000000,SINGLE_FAMILY,2391.0,"27491 Paseo Lindero, San Juan Capistrano, CA 92675",1223000.0,https://photos.zillowstatic.com/fp/255b95db26a09d2219d32d3094b9656c-p_e.jpg,1200000,/homedetails/27491-Paseo-Lindero-San-Juan-Capistrano-CA-92675/25756232_zpid/,4,,-117.65021,33.491295,RECENTLY_SOLD,25756232,5814,44,3.0,2391,USA,USD,sqft,True,1980s,Sold 03/01/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1709193600000,CONDO,,"27579 Via Fortuna, San Juan Capistrano, CA 92675",1065600.0,https://photos.zillowstatic.com/fp/fac43f8842ec91f983d79c2003480354-p_e.jpg,1045000,/homedetails/27579-Via-Fortuna-San-Juan-Capistrano-CA-92675/25756270_zpid/,3,,-117.64928,33.492992,RECENTLY_SOLD,25756270,3118,45,2.0,1475,USA,USD,,True,1980s,Sold 02/29/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1709107200000,SINGLE_FAMILY,5000.0,"27539 Paseo Mimosa, San Juan Capistrano, CA 92675",1097400.0,https://photos.zillowstatic.com/fp/0110e2ce98d3a9d216dd10a2d7fed7ff-p_e.jpg,1075000,/homedetails/27539-Paseo-Mimosa-San-Juan-Capistrano-CA-92675/25710809_zpid/,3,,-117.6493,33.48928,RECENTLY_SOLD,25710809,5429,46,3.0,1962,USA,USD,sqft,True,1980s,Sold 02/28/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1706774400000,SINGLE_FAMILY,183.9709825528,"27495 Via Redondo, San Juan Capistrano, CA 92675",1100400.0,https://photos.zillowstatic.com/fp/64a4fe46af25e5c021422ea3f4f324fb-p_e.jpg,1060000,/homedetails/27495-Via-Redondo-San-Juan-Capistrano-CA-92675/25710799_zpid/,3,,-117.65007,33.488453,RECENTLY_SOLD,25710799,4618,73,2.0,1635,USA,USD,acres,True,1980s,Sold 02/01/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1706688000000,SINGLE_FAMILY,0.27548209366391,"31492 Paseo Duran, San Juan Capistrano, CA 92675",2035500.0,https://photos.zillowstatic.com/fp/f9dd0e27e0332c5721b525c135f29f4d-p_e.jpg,1960000,/homedetails/31492-Paseo-Duran-San-Juan-Capistrano-CA-92675/25578294_zpid/,6,,-117.64663,33.505417,RECENTLY_SOLD,25578294,9140,74,4.0,3814,USA,USD,acres,True,1980s,Sold 01/31/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1706256000000,SINGLE_FAMILY,10032.0,"33751 Connemara Dr, San Juan Capistrano, CA 92675",3390100.0,https://photos.zillowstatic.com/fp/dbb332fdaee925b49594acc11c357c79-p_e.jpg,3257500,/homedetails/33751-Connemara-Dr-San-Juan-Capistrano-CA-92675/25588123_zpid/,4,,-117.6589,33.472916,RECENTLY_SOLD,25588123,11191,79,5.0,4300,USA,USD,sqft,True,1980s,Sold 01/26/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1703836800000,SINGLE_FAMILY,0.31138659320478,"31181 Harmony Hall Ct, San Juan Capistrano, CA 92675",2095000.0,https://photos.zillowstatic.com/fp/b14434c22da82894bb574d5b019bd885-p_e.jpg,1525000,/homedetails/31181-Harmony-Hall-Ct-San-Juan-Capistrano-CA-92675/25563661_zpid/,4,,-117.65134,33.51001,RECENTLY_SOLD,25563661,8498,107,3.0,3306,USA,USD,acres,True,1980s,Sold 12/29/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
1703750400000,CONDO,,"27477 Paseo Amador, San Juan Capistrano, CA 92675",1173200.0,https://photos.zillowstatic.com/fp/8243a7090a3027a8c21048a696da7da0-p_e.jpg,1093000,/homedetails/27477-Paseo-Amador-San-Juan-Capistrano-CA-92675/25711608_zpid/,3,,-117.65082,33.489433,RECENTLY_SOLD,25711608,3479,108,2.0,1635,USA,USD,,True,1980s,Sold 12/28/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
1702022400000,SINGLE_FAMILY,0.68870523415978,"27281 Paseo Peregrino, San Juan Capistrano, CA 92675",2956800.0,https://photos.zillowstatic.com/fp/fdd615fe5562c1d6adf58425552360da-p_e.jpg,1520000,/homedetails/27281-Paseo-Peregrino-San-Juan-Capistrano-CA-92675/25587858_zpid/,3,UNDER_CONTRACT,-117.654884,33.46856,RECENTLY_SOLD,25587858,11999,128,3.0,4185,USA,USD,acres,True,1980s,Open: Wed. 10am-4pm,OPEN_HOUSE,True,,,,True,,92675,San Juan Capistrano,2024
1700035200000,SINGLE_FAMILY,0.28787878787879,"27592 Silver Creek Dr, San Juan Capistrano, CA 92675",3083700.0,https://photos.zillowstatic.com/fp/af1749d626f7981006cf6307c0d244aa-p_e.jpg,2895000,/homedetails/27592-Silver-Creek-Dr-San-Juan-Capistrano-CA-92675/25563800_zpid/,5,,-117.64919,33.526253,RECENTLY_SOLD,25563800,11235,151,6.0,4468,USA,USD,acres,True,1980s,Sold 11/15/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
1699948800000,CONDO,,"31841 Via Flores #9, San Juan Capistrano, CA 92675",907200.0,https://photos.zillowstatic.com/fp/112455ca6450b48ea332822dfbf341d4-p_e.jpg,851500,/homedetails/31841-Via-Flores-9-San-Juan-Capistrano-CA-92675/25774688_zpid/,2,,-117.6478,33.500015,RECENTLY_SOLD,25774688,2654,152,2.0,1674,USA,USD,,True,1980s,Sold 11/14/2023,RECENTLY_SOLD,True,# 9,,,,,92675,San Juan Capistrano,2023
1699257600000,SINGLE_FAMILY,0.36730945821855,"26572 Royale Dr, San Juan Capistrano, CA 92675",2616000.0,https://photos.zillowstatic.com/fp/f68ca4bf7fd4a2d0c38245925259e37e-p_e.jpg,1700000,/homedetails/26572-Royale-Dr-San-Juan-Capistrano-CA-92675/25564108_zpid/,5,,-117.666245,33.525814,RECENTLY_SOLD,25564108,11293,160,6.0,4071,USA,USD,acres,True,1980s,Open: Sun. 12-4pm,OPEN_HOUSE,True,,,,True,,92675,San Juan Capistrano,2024
1699257600000,SINGLE_FAMILY,0.29384756657484,"26582 Royale Dr, San Juan Capistrano, CA 92675",,https://photos.zillowstatic.com/fp/989ca648877126d8c716cdddb1ecf764-p_e.jpg,1700000,/homedetails/26582-Royale-Dr-San-Juan-Capistrano-CA-92675/25564109_zpid/,4,,-117.66605,33.525986,RECENTLY_SOLD,25564109,8498,160,3.0,3472,USA,USD,acres,True,1980s,Sold 11/06/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
1698649200000,SINGLE_FAMILY,9176.0,"33761 Shamrock Ln, San Juan Capistrano, CA 92675",2590000.0,https://photos.zillowstatic.com/fp/063b8f53bd8eabef7f1f0015c0a6393e-p_e.jpg,2430000,/homedetails/33761-Shamrock-Ln-San-Juan-Capistrano-CA-92675/25588135_zpid/,4,,-117.658264,33.472767,RECENTLY_SOLD,25588135,8500,167,3.0,3609,USA,USD,sqft,True,1980s,Sold 10/30/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
1712905200000,CONDO,2285.0,"15 Plaza Baja Del Sol, San Juan Capistrano, CA 92675",1237100.0,https://photos.zillowstatic.com/fp/b22399c73dd18d43d8b94ee147547aa6-p_e.jpg,1275000,/homedetails/15-Plaza-Baja-Del-Sol-San-Juan-Capistrano-CA-92675/25747076_zpid/,2,,-117.65576,33.513954,RECENTLY_SOLD,25747076,5405,2,3.0,2285,USA,USD,sqft,True,1990s,Sold 04/12/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1711954800000,CONDO,,"27333 Paseo Laguna, San Juan Capistrano, CA 92675",968600.0,https://photos.zillowstatic.com/fp/580ed2c12ee6f1df2a45d2b1974c61c2-p_e.jpg,965000,/homedetails/27333-Paseo-Laguna-San-Juan-Capistrano-CA-92675/25710785_zpid/,2,,-117.65388,33.48823,RECENTLY_SOLD,25710785,2826,13,2.0,1256,USA,USD,,True,1990s,Sold 04/01/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1711522800000,SINGLE_FAMILY,0.27750229568411,"28392 Camino La Ronda, San Juan Capistrano, CA 92675",2612800.0,https://photos.zillowstatic.com/fp/76154ce67f543b8c1fe1999922b1a0c0-p_e.jpg,2599000,/homedetails/28392-Camino-La-Ronda-San-Juan-Capistrano-CA-92675/25577253_zpid/,5,,-117.63663,33.494514,RECENTLY_SOLD,25577253,9000,18,4.0,3600,USA,USD,acres,True,1990s,Sold 03/27/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1711436400000,SINGLE_FAMILY,9350.0,"28991 Calle Susanna, San Juan Capistrano, CA 92675",2041900.0,https://photos.zillowstatic.com/fp/b2990bc87e136a43481a41c399bf3831-p_e.jpg,2030000,/homedetails/28991-Calle-Susanna-San-Juan-Capistrano-CA-92675/35971569_zpid/,5,,-117.62549,33.51159,RECENTLY_SOLD,35971569,7994,19,4.0,3139,USA,USD,sqft,True,1990s,Sold 03/26/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1710745200000,SINGLE_FAMILY,0.37075298438935,"28482 Via Pasito, San Juan Capistrano, CA 92675",2664600.0,https://photos.zillowstatic.com/fp/f9e7aaa58e47d86cfb9dda35bee11c56-p_e.jpg,2635000,/homedetails/28482-Via-Pasito-San-Juan-Capistrano-CA-92675/25578591_zpid/,4,,-117.63889,33.48587,RECENTLY_SOLD,25578591,8500,27,4.0,3500,USA,USD,acres,True,1990s,Sold 03/18/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1710486000000,SINGLE_FAMILY,1.0,"26821 Windsor Dr, San Juan Capistrano, CA 92675",2297600.0,https://photos.zillowstatic.com/fp/96acac1861ecc7d266193b53caf67989-p_e.jpg,943172,/homedetails/26821-Windsor-Dr-San-Juan-Capistrano-CA-92675/25564159_zpid/,4,,-117.662575,33.53109,RECENTLY_SOLD,25564159,9446,30,3.0,3700,USA,USD,acres,True,1990s,Sold 03/15/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1710486000000,SINGLE_FAMILY,0.27548209366391,"28521 Via Primavera, San Juan Capistrano, CA 92675",2428100.0,https://photos.zillowstatic.com/fp/30ee9cf01ede6b165e24a77dda520a81-p_e.jpg,2400000,/homedetails/28521-Via-Primavera-San-Juan-Capistrano-CA-92675/25577139_zpid/,5,,-117.63364,33.508774,RECENTLY_SOLD,25577139,10071,30,5.0,4000,USA,USD,acres,True,1990s,Sold 03/15/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1709884800000,SINGLE_FAMILY,0.28797061524334,"30081 Saddleridge Dr, San Juan Capistrano, CA 92675",3503300.0,https://photos.zillowstatic.com/fp/8f41cb9f742cb1fbb8319cc49b4a0742-p_e.jpg,3450000,/homedetails/30081-Saddleridge-Dr-San-Juan-Capistrano-CA-92675/25563797_zpid/,6,,-117.65127,33.52603,RECENTLY_SOLD,25563797,14500,37,7.0,5827,USA,USD,acres,True,1990s,Sold 03/08/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1709884800000,SINGLE_FAMILY,0.6424012855831,"30732 Paseo Elegancia, San Juan Capistrano, CA 92675",3843500.0,https://photos.zillowstatic.com/fp/1b6b2d10c287abbb551d87e2ee7ede49-p_e.jpg,3785000,/homedetails/30732-Paseo-Elegancia-San-Juan-Capistrano-CA-92675/25564083_zpid/,5,,-117.65153,33.517395,RECENTLY_SOLD,25564083,14899,37,6.0,5600,USA,USD,acres,True,1990s,Sold 03/08/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1709884800000,SINGLE_FAMILY,10450.0,"28692 Paseo Bahia, San Juan Capistrano, CA 92675",2294900.0,https://photos.zillowstatic.com/fp/c37c3ee5206572eb1b4cd5b04503d5fb-p_e.jpg,2260000,/homedetails/28692-Paseo-Bahia-San-Juan-Capistrano-CA-92675/25577007_zpid/,4,,-117.63022,33.50935,RECENTLY_SOLD,25577007,8500,37,3.0,3608,USA,USD,sqft,True,1990s,Sold 03/08/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1709712000000,CONDO,,"32 Plaza Caloroso, San Juan Capistrano, CA 92675",1118200.0,https://photos.zillowstatic.com/fp/8f76c9a58479b42da7cbfe752fb18253-p_e.jpg,1100000,/homedetails/32-Plaza-Caloroso-San-Juan-Capistrano-CA-92675/25747041_zpid/,2,,-117.65617,33.514557,RECENTLY_SOLD,25747041,3273,39,3.0,2280,USA,USD,,True,1990s,Sold 03/06/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1709539200000,CONDO,,"1 Plaza Baja Del Sol, San Juan Capistrano, CA 92675",1353400.0,https://photos.zillowstatic.com/fp/1dddd34a1ac808b6605829f0016cf9a3-p_e.jpg,1329880,/homedetails/1-Plaza-Baja-Del-Sol-San-Juan-Capistrano-CA-92675/25747062_zpid/,3,,-117.65628,33.51361,RECENTLY_SOLD,25747062,3959,41,3.0,2704,USA,USD,,True,1990s,Sold 03/04/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1709280000000,CONDO,6098.0,"27599 Paseo Segovia, San Juan Capistrano, CA 92675",1202100.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.488155364990234,-117.64900970458984&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=7kYOz9I5vDwXiLJzNKpZVQNugdQ=",1103000,/homedetails/27599-Paseo-Segovia-San-Juan-Capistrano-CA-92675/25711646_zpid/,3,,-117.64901,33.488155,RECENTLY_SOLD,25711646,4618,44,2.0,1523,USA,USD,sqft,,1990s,Sold 03/01/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1709193600000,SINGLE_FAMILY,0.29166666666667,"28502 Via Pasito, San Juan Capistrano, CA 92675",2457600.0,https://photos.zillowstatic.com/fp/49876f53d09e8d7ecb9eb958ece05a3e-p_e.jpg,2410000,/homedetails/28502-Via-Pasito-San-Juan-Capistrano-CA-92675/25578589_zpid/,4,,-117.63868,33.485455,RECENTLY_SOLD,25578589,9200,45,4.0,3616,USA,USD,acres,True,1990s,Sold 02/29/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1708675200000,SINGLE_FAMILY,10000.0,"28951 Calle Susanna, San Juan Capistrano, CA 92675",2106300.0,https://photos.zillowstatic.com/fp/b7ae4ad6fef2fa7a0b4788e956a4be84-p_e.jpg,2100000,/homedetails/28951-Calle-Susanna-San-Juan-Capistrano-CA-92675/25577002_zpid/,5,,-117.62613,33.510834,RECENTLY_SOLD,25577002,8199,51,4.0,3139,USA,USD,sqft,True,1990s,Sold 02/23/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1708588800000,SINGLE_FAMILY,10500.0,"30602 Marbella Vis, San Juan Capistrano, CA 92675",3940600.0,https://photos.zillowstatic.com/fp/977e59b1308c2692cb37d1afdad008a6-p_e.jpg,3850000,/homedetails/30602-Marbella-Vis-San-Juan-Capistrano-CA-92675/25564370_zpid/,4,,-117.65824,33.51836,RECENTLY_SOLD,25564370,12981,52,5.0,4923,USA,USD,sqft,True,1990s,Sold 02/22/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1707120000000,SINGLE_FAMILY,4266.0,"(undisclosed Address), San Juan Capistrano, CA 92675",1294800.0,https://photos.zillowstatic.com/fp/55d4663cb7a8f71be4185cdfa0af9cb8-p_e.jpg,1250000,/homedetails/San-Juan-Capistrano-CA-92675/25580172_zpid/,3,,,,RECENTLY_SOLD,25580172,5588,69,3.0,1768,USA,USD,sqft,True,1990s,Sold 02/05/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1705305600000,CONDO,,"27595 Paseo Segovia, San Juan Capistrano, CA 92675",1237600.0,https://photos.zillowstatic.com/fp/f96c908d5b0dc8503a8bab516bfecd6e-p_e.jpg,1135000,/homedetails/27595-Paseo-Segovia-San-Juan-Capistrano-CA-92675/25711647_zpid/,3,,-117.64819,33.488777,RECENTLY_SOLD,25711647,3674,90,2.0,1463,USA,USD,,True,1990s,Sold 01/15/2024,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2024
1702886400000,SINGLE_FAMILY,10675.0,"30791 Marbella Vis, San Juan Capistrano, CA 92675",2349900.0,https://photos.zillowstatic.com/fp/e130160fad21d9eb99cf2a3db52c2576-p_e.jpg,2225000,/homedetails/30791-Marbella-Vis-San-Juan-Capistrano-CA-92675/25564529_zpid/,4,,-117.66036,33.516205,RECENTLY_SOLD,25564529,8498,118,3.0,3247,USA,USD,sqft,True,1990s,Sold 12/18/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
1702627200000,CONDO,,"99 Plaza De Las Flores, San Juan Capistrano, CA 92675",1160300.0,https://photos.zillowstatic.com/fp/4264f4474a0f00f446ae8042f9fc7fcd-p_e.jpg,1100000,/homedetails/99-Plaza-De-Las-Flores-San-Juan-Capistrano-CA-92675/25747124_zpid/,2,,-117.657036,33.51563,RECENTLY_SOLD,25747124,3378,121,3.0,2227,USA,USD,,True,1990s,Sold 12/15/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
1702368000000,SINGLE_FAMILY,2500.0,"27978 Via De Costa, San Juan Capistrano, CA 92675",1214200.0,https://photos.zillowstatic.com/fp/d3188c6bac45de1516be1e21d2e0d24e-p_e.jpg,1150000,/homedetails/27978-Via-De-Costa-San-Juan-Capistrano-CA-92675/25711129_zpid/,2,,-117.644005,33.493694,RECENTLY_SOLD,25711129,4055,124,3.0,1535,USA,USD,sqft,True,1990s,Sold 12/12/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
1702281600000,CONDO,2500.0,"29 Plaza Caloroso, San Juan Capistrano, CA 92675",,https://photos.zillowstatic.com/fp/40e554b42cf5d9e93368799d8f64140a-p_e.jpg,1175000,/homedetails/29-Plaza-Caloroso-San-Juan-Capistrano-CA-92675/25747038_zpid/,3,,-117.65592,33.514545,RECENTLY_SOLD,25747038,5400,125,3.0,2227,USA,USD,sqft,True,1990s,Sold 12/11/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
1701849600000,SINGLE_FAMILY,2812.0,"25662 Park Ave, San Juan Capistrano, CA 92675",1269200.0,https://photos.zillowstatic.com/fp/b6ce83c3523a793cad5309c2cd4ac013-p_e.jpg,1200000,/homedetails/25662-Park-Ave-San-Juan-Capistrano-CA-92675/25580183_zpid/,4,,-117.68204,33.486286,RECENTLY_SOLD,25580183,5800,130,3.0,1996,USA,USD,sqft,True,1990s,Sold 12/06/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
1701072000000,SINGLE_FAMILY,0.26262626262626,"30791 Via Conquista, San Juan Capistrano, CA 92675",3187300.0,https://photos.zillowstatic.com/fp/9df21d2029cc738eb145ed42e15db708-p_e.jpg,3000000,/homedetails/30791-Via-Conquista-San-Juan-Capistrano-CA-92675/25564271_zpid/,4,,-117.65909,33.516197,RECENTLY_SOLD,25564271,11000,139,6.0,3833,USA,USD,acres,True,1990s,Sold 11/27/2023,RECENTLY_SOLD,,,,,,,92675,San Juan Capistrano,2023
